GAME_ID,G_home,W_PCT_home,HOME_RECORD_home,ROAD_RECORD_home,W_PCT_prev_home,HOME_RECORD_prev_home,ROAD_RECORD_prev_home,G_away,W_PCT_away,HOME_RECORD_away,ROAD_RECORD_away,W_PCT_prev_away,HOME_RECORD_prev_away,ROAD_RECORD_prev_away,WIN_PRCT_home_3g,PTS_home_3g,FG_PCT_home_3g,FT_PCT_home_3g,FG3_PCT_home_3g,AST_home_3g,REB_home_3g,WIN_PRCT_away_3g,PTS_away_3g,FG_PCT_away_3g,FT_PCT_away_3g,FG3_PCT_away_3g,AST_away_3g,REB_away_3g,WIN_PRCT_home_5g,PTS_home_5g,FG_PCT_home_5g,FT_PCT_home_5g,FG3_PCT_home_5g,AST_home_5g,REB_home_5g,WIN_PRCT_away_5g,PTS_away_5g,FG_PCT_away_5g,FT_PCT_away_5g,FG3_PCT_away_5g,AST_away_5g,REB_away_5g,GAME_DATE_EST_x,SEASON_x,HOME_TEAM_WINS_x,GAME_DATE_EST_y,SEASON_y,HOME_TEAM_WINS_y
41800205,82,0.732,0.8048780487804879,0.6585365853658537,0.537,0.6097560975609756,0.4634146341463415,82,0.598,0.6829268292682927,0.5121951219512195,0.6709999999999999,0.6585365853658537,0.6829268292682927,1.0,119.66666666666667,0.4629999999999999,0.7176666666666667,0.349,23.333333333333332,51.0,0.0,106.33333333333333,0.40166666666666667,0.8756666666666666,0.32566666666666666,22.666666666666668,46.666666666666664,0.8,115.2,0.45620000000000005,0.7068000000000001,0.3474,23.2,50.2,0.4,108.2,0.44139999999999996,0.8091999999999999,0.3578,22.2,46.8,2019-05-08,2018,1,2019-05-08,2018,1
41800211,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,82,0.622,0.7560975609756098,0.4878048780487805,0.634,0.7317073170731707,0.5365853658536586,1.0,106.66666666666667,0.48766666666666664,0.882,0.40099999999999997,27.666666666666668,45.333333333333336,1.0,121.66666666666667,0.4963333333333333,0.762,0.37966666666666665,28.666666666666668,55.333333333333336,0.8,106.4,0.48019999999999996,0.8460000000000001,0.37,26.2,44.6,0.8,122.4,0.49139999999999995,0.7577999999999999,0.32999999999999996,27.0,53.0,2019-04-27,2018,1,2019-04-27,2018,1
41800212,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,82,0.622,0.7560975609756098,0.4878048780487805,0.634,0.7317073170731707,0.5365853658536586,1.0,110.0,0.5113333333333333,0.818,0.38099999999999995,26.0,44.333333333333336,0.6666666666666666,109.66666666666667,0.4676666666666667,0.6986666666666667,0.3586666666666667,27.666666666666668,53.0,1.0,107.8,0.493,0.859,0.36999999999999994,25.8,43.6,0.8,121.0,0.4885999999999999,0.7532,0.3748,27.6,52.4,2019-04-29,2018,0,2019-04-29,2018,0
41800213,82,0.622,0.7560975609756098,0.4878048780487805,0.634,0.7317073170731707,0.5365853658536586,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,0.6666666666666666,103.66666666666667,0.4326666666666667,0.7523333333333334,0.35133333333333333,26.666666666666668,51.666666666666664,0.6666666666666666,104.0,0.45599999999999996,0.8106666666666666,0.34,25.0,41.333333333333336,0.8,110.8,0.4553999999999999,0.7752000000000001,0.3538,26.2,53.0,0.8,103.4,0.46979999999999994,0.8442000000000001,0.36119999999999997,24.8,42.4,2019-05-02,2018,1,2019-05-02,2018,1
41800214,82,0.622,0.7560975609756098,0.4878048780487805,0.634,0.7317073170731707,0.5365853658536586,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,0.6666666666666666,101.66666666666667,0.4333333333333333,0.82,0.355,24.666666666666668,48.0,0.3333333333333333,97.33333333333333,0.436,0.7859999999999999,0.28733333333333333,18.666666666666668,37.0,0.8,107.8,0.462,0.7778,0.35940000000000005,26.8,51.2,0.6,102.8,0.4646,0.8207999999999999,0.3343999999999999,22.6,40.8,2019-05-05,2018,0,2019-05-05,2018,0
41800215,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,82,0.622,0.7560975609756098,0.4878048780487805,0.634,0.7317073170731707,0.5365853658536586,0.3333333333333333,95.0,0.41666666666666674,0.8193333333333332,0.284,18.0,38.0,0.6666666666666666,102.0,0.4363333333333334,0.8376666666666667,0.3456666666666666,24.333333333333332,46.666666666666664,0.6,101.6,0.4502,0.8046,0.32039999999999996,21.8,40.4,0.6,104.6,0.4424,0.7694000000000001,0.36100000000000004,26.2,48.6,2019-05-07,2018,1,2019-05-07,2018,1
41800216,82,0.622,0.7560975609756098,0.4878048780487805,0.634,0.7317073170731707,0.5365853658536586,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,0.3333333333333333,100.33333333333333,0.444,0.8133333333333334,0.3336666666666666,23.333333333333332,41.666666666666664,0.6666666666666666,107.0,0.457,0.8233333333333333,0.3273333333333333,18.666666666666668,40.0,0.4,98.0,0.42400000000000004,0.8059999999999998,0.3262,23.0,44.8,0.6,103.6,0.4514,0.8089999999999999,0.317,19.4,39.2,2019-05-09,2018,1,2019-05-09,2018,1
41800217,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,82,0.622,0.7560975609756098,0.4878048780487805,0.634,0.7317073170731707,0.5365853658536586,0.6666666666666666,109.0,0.4603333333333334,0.8153333333333332,0.3243333333333333,22.0,39.666666666666664,0.3333333333333333,99.0,0.42700000000000005,0.7796666666666666,0.3076666666666667,22.666666666666668,44.0,0.4,102.2,0.43400000000000005,0.8192,0.30039999999999994,20.2,38.0,0.6,101.4,0.43760000000000004,0.8263999999999999,0.3288,23.8,45.8,2019-05-12,2018,1,2019-05-12,2018,1
41800221,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,82,0.6459999999999999,0.7560975609756098,0.5365853658536586,0.7929999999999999,0.8292682926829268,0.7560975609756098,0.6666666666666666,121.0,0.48266666666666663,0.87,0.36833333333333335,30.0,44.666666666666664,0.6666666666666666,98.33333333333333,0.39399999999999996,0.7026666666666667,0.3513333333333333,16.666666666666668,44.333333333333336,0.6,125.2,0.5058,0.8664,0.38539999999999996,31.2,44.4,0.8,107.0,0.4324,0.7716000000000001,0.36499999999999994,18.4,44.2,2019-04-28,2018,1,2019-04-28,2018,1
41800222,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,82,0.6459999999999999,0.7560975609756098,0.5365853658536586,0.7929999999999999,0.8292682926829268,0.7560975609756098,0.6666666666666666,118.0,0.49433333333333335,0.831,0.3453333333333333,29.0,41.0,0.3333333333333333,97.0,0.4056666666666667,0.7533333333333333,0.3396666666666666,15.0,35.666666666666664,0.8,119.8,0.5006,0.8442000000000001,0.3704,29.8,44.4,0.6,102.6,0.4152,0.7537999999999999,0.35140000000000005,16.2,41.0,2019-04-30,2018,1,2019-04-30,2018,1
41800223,82,0.6459999999999999,0.7560975609756098,0.5365853658536586,0.7929999999999999,0.8292682926829268,0.7560975609756098,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,0.3333333333333333,103.0,0.44366666666666665,0.77,0.35800000000000004,16.0,37.666666666666664,1.0,116.0,0.49900000000000005,0.8056666666666666,0.31899999999999995,26.666666666666668,43.0,0.4,100.8,0.4138,0.7472,0.3554,16.2,40.0,0.8,116.4,0.48340000000000005,0.8442000000000001,0.3458,27.6,43.4,2019-05-04,2018,1,2019-05-04,2018,1
41800224,82,0.6459999999999999,0.7560975609756098,0.5365853658536586,0.7929999999999999,0.8292682926829268,0.7560975609756098,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,0.3333333333333333,111.66666666666667,0.457,0.7733333333333334,0.38399999999999995,17.0,40.666666666666664,0.6666666666666666,113.33333333333333,0.4703333333333333,0.8013333333333333,0.34933333333333333,25.0,39.333333333333336,0.4,105.2,0.4338,0.7504,0.3746,16.4,40.6,0.6,118.0,0.4774,0.8238,0.3532,27.6,40.6,2019-05-06,2018,1,2019-05-06,2018,1
